description,has_signal
Q00613|EUKARYA|NO_SP|2,0
P50582|EUKARYA|NO_SP|1,0
Q383Q5|EUKARYA|NO_SP|1,0
P38348|EUKARYA|NO_SP|2,0
P17156|EUKARYA|NO_SP|2,0
O59838|EUKARYA|NO_SP|2,0
Q05931|EUKARYA|NO_SP|2,0
Q10076|EUKARYA|NO_SP|2,0
P52792|EUKARYA|NO_SP|2,0
P17712|EUKARYA|NO_SP|2,0
O14254|EUKARYA|NO_SP|1,0
Q10132|EUKARYA|NO_SP|1,0
P53688|EUKARYA|NO_SP|2,0
P86397|EUKARYA|NO_SP|1,0
Q59RW5|EUKARYA|NO_SP|1,0
Q62726|EUKARYA|NO_SP|0,0
Q55GF9|EUKARYA|NO_SP|0,0
Q14197|EUKARYA|NO_SP|0,0
O94704|EUKARYA|NO_SP|2,0
P39936|EUKARYA|NO_SP|0,0
Q9R002|EUKARYA|NO_SP|1,0
P38790|EUKARYA|NO_SP|2,0
O60921|EUKARYA|NO_SP|1,0
P93032|EUKARYA|NO_SP|0,0
P28241|EUKARYA|NO_SP|0,0
O75874|EUKARYA|NO_SP|2,0
B7SXM5|EUKARYA|NO_SP|1,0
Q02748|EUKARYA|NO_SP|0,0
Q9UST4|EUKARYA|NO_SP|2,0
P90901|EUKARYA|NO_SP|2,0
Q9BYX4|EUKARYA|NO_SP|2,0
Q0G838|EUKARYA|NO_SP|1,0
Q61371|EUKARYA|NO_SP|2,0
Q8LFW5|EUKARYA|NO_SP|1,0
Q9XER9|EUKARYA|NO_SP|2,0
P78955|EUKARYA|NO_SP|1,0
Q96M11|EUKARYA|NO_SP|1,0
Q9SKX1|EUKARYA|NO_SP|2,0
Q9UPZ9|EUKARYA|NO_SP|0,0
Q9M9V6|EUKARYA|NO_SP|0,0
A2T2X4|EUKARYA|NO_SP|1,0
O15111|EUKARYA|NO_SP|0,0
O14920|EUKARYA|NO_SP|0,0
Q3SXM5|EUKARYA|NO_SP|1,0
Q6VYH9|EUKARYA|NO_SP|0,0
O74984|EUKARYA|NO_SP|1,0
Q04432|EUKARYA|NO_SP|2,0
Q0VDF9|EUKARYA|NO_SP|2,0
Q9UBY9|EUKARYA|NO_SP|0,0
P40325|EUKARYA|NO_SP|1,0
F4IZM8|EUKARYA|NO_SP|2,0
Q9W1R4|EUKARYA|NO_SP|2,0
Q8VYU8|EUKARYA|NO_SP|2,0
P41136|EUKARYA|NO_SP|0,0
Q9FFH3|EUKARYA|NO_SP|2,0
Q8LFC0|EUKARYA|NO_SP|0,0
P51553|EUKARYA|NO_SP|1,0
O35586|EUKARYA|NO_SP|1,0
Q9SYQ0|EUKARYA|NO_SP|1,0
F4IXE7|EUKARYA|NO_SP|1,0
P32617|EUKARYA|NO_SP|1,0
Q3B8Q2|EUKARYA|NO_SP|0,0
Q3U4H6|EUKARYA|NO_SP|0,0
Q9WV93|EUKARYA|NO_SP|2,0
Q9QUS4|EUKARYA|NO_SP|2,0
O94586|EUKARYA|NO_SP|2,0
Q8NJT7|EUKARYA|NO_SP|0,0
Q2WGK3|EUKARYA|NO_SP|0,0
Q96ED9|EUKARYA|NO_SP|1,0
Q9HGK2|EUKARYA|NO_SP|0,0
Q8N7B1|EUKARYA|NO_SP|2,0
Q4QQW3|EUKARYA|NO_SP|2,0
Q9SIF2|EUKARYA|NO_SP|0,0
P38532|EUKARYA|NO_SP|2,0
Q96LI6|EUKARYA|NO_SP|0,0
Q9FJF8|EUKARYA|NO_SP|1,0
P14866|EUKARYA|NO_SP|0,0
P53187|EUKARYA|NO_SP|0,0
Q10092|EUKARYA|NO_SP|2,0
P33416|EUKARYA|NO_SP|1,0
Q96VB9|EUKARYA|NO_SP|2,0
P04792|EUKARYA|NO_SP|0,0
Q84JU4|EUKARYA|NO_SP|1,0
Q9ZWA6|EUKARYA|NO_SP|2,0
Q9BXS1|EUKARYA|NO_SP|1,0
Q9JKU3|EUKARYA|NO_SP|1,0
Q9PW28|EUKARYA|NO_SP|1,0
P06730|EUKARYA|NO_SP|1,0
P23301|EUKARYA|NO_SP|2,0
Q9FJD4|EUKARYA|NO_SP|0,0
P40069|EUKARYA|NO_SP|1,0
Q68E01|EUKARYA|NO_SP|0,0
Q9UL03|EUKARYA|NO_SP|1,0
Q9UHH9|EUKARYA|NO_SP|1,0
Q10272|EUKARYA|NO_SP|1,0
Q9Y7X6|EUKARYA|NO_SP|2,0
O13848|EUKARYA|NO_SP|0,0
Q08561|EUKARYA|NO_SP|2,0
Q94B52|EUKARYA|NO_SP|0,0
Q9XUC2|EUKARYA|NO_SP|1,0
Q9EST8|EUKARYA|NO_SP|0,0
Q03267|EUKARYA|NO_SP|2,0
Q9FNN3|EUKARYA|NO_SP|2,0
Q9SLX0|EUKARYA|NO_SP|0,0
O13864|EUKARYA|NO_SP|0,0
P38217|EUKARYA|NO_SP|1,0
P12268|EUKARYA|NO_SP|0,0
Q4VRV8|EUKARYA|NO_SP|0,0
Q10139|EUKARYA|NO_SP|2,0
Q8LPJ5|EUKARYA|NO_SP|0,0
Q9Y2F5|EUKARYA|NO_SP|2,0
Q9LVQ7|EUKARYA|NO_SP|2,0
O82234|EUKARYA|NO_SP|0,0
P48597|EUKARYA|NO_SP|1,0
Q93VP3|EUKARYA|NO_SP|2,0
Q387H6|EUKARYA|NO_SP|2,0
O94476|EUKARYA|NO_SP|2,0
P43598|EUKARYA|NO_SP|1,0
Q9TZC4|EUKARYA|NO_SP|2,0
Q13418|EUKARYA|NO_SP|2,0
Q22560|EUKARYA|NO_SP|0,0
O74476|EUKARYA|NO_SP|2,0
P32337|EUKARYA|NO_SP|2,0
P25642|EUKARYA|NO_SP|1,0
Q53TQ3|EUKARYA|NO_SP|2,0
Q9H160|EUKARYA|NO_SP|1,0
P53115|EUKARYA|NO_SP|1,0
Q9VT41|EUKARYA|NO_SP|1,0
Q95TS5|EUKARYA|NO_SP|2,0
Q04213|EUKARYA|NO_SP|1,0
Q9SLK0|EUKARYA|NO_SP|2,0
Q80VL0|EUKARYA|NO_SP|1,0
Q6KCA4|EUKARYA|NO_SP|1,0
P43579|EUKARYA|NO_SP|1,0
Q9CPN8|EUKARYA|NO_SP|0,0
Q05D44|EUKARYA|NO_SP|1,0
Q6NLP2|EUKARYA|NO_SP|1,0
Q9VHS8|EUKARYA|NO_SP|0,0
Q9DFS6|EUKARYA|NO_SP|1,0
Q9Z1X4|EUKARYA|NO_SP|1,0
Q8NBZ0|EUKARYA|NO_SP|2,0
Q0VD86|EUKARYA|NO_SP|1,0
Q9NQS7|EUKARYA|NO_SP|1,0
O74736|EUKARYA|NO_SP|2,0
O94701|EUKARYA|NO_SP|1,0
Q9LX12|EUKARYA|NO_SP|2,0
Q9ULG1|EUKARYA|NO_SP|2,0
Q9NVR2|EUKARYA|NO_SP|1,0
P07250|EUKARYA|NO_SP|2,0
Q9SB60|EUKARYA|NO_SP|0,0
Q93Y52|EUKARYA|NO_SP|0,0
O82645|EUKARYA|NO_SP|2,0
P61372|EUKARYA|NO_SP|1,0
Q5DM57|EUKARYA|NO_SP|1,0
O13089|EUKARYA|NO_SP|2,0
Q91550|EUKARYA|NO_SP|1,0
Q01292|EUKARYA|NO_SP|0,0
P91276|EUKARYA|NO_SP|0,0
Q19420|EUKARYA|NO_SP|1,0
P29218|EUKARYA|NO_SP|1,0
Q99PT3|EUKARYA|NO_SP|2,0
Q96EL1|EUKARYA|NO_SP|0,0
Q38862|EUKARYA|NO_SP|2,0
Q9VDY1|EUKARYA|NO_SP|2,0
Q6ZPV2|EUKARYA|NO_SP|2,0
Q3HNM7|EUKARYA|NO_SP|0,0
Q9VBB3|EUKARYA|NO_SP|2,0
P43596|EUKARYA|NO_SP|1,0
P0CT04|EUKARYA|NO_SP|1,0
P15314|EUKARYA|NO_SP|0,0
Q9C9X7|EUKARYA|NO_SP|2,0
Q6Z1Z3|EUKARYA|NO_SP|1,0
Q12345|EUKARYA|NO_SP|2,0
Q9BDB7|EUKARYA|NO_SP|1,0
O45551|EUKARYA|NO_SP|1,0
P39935|EUKARYA|NO_SP|1,0
Q20898|EUKARYA|NO_SP|2,0
Q64282|EUKARYA|NO_SP|1,0
O14063|EUKARYA|NO_SP|0,0
A9QM74|EUKARYA|NO_SP|0,0
P21620|EUKARYA|NO_SP|0,0
Q96321|EUKARYA|NO_SP|0,0
Q94F00|EUKARYA|NO_SP|1,0
Q6CE48|EUKARYA|NO_SP|0,0
B3H615|EUKARYA|NO_SP|1,0
Q8C0D7|EUKARYA|NO_SP|2,0
Q76PC7|EUKARYA|NO_SP|1,0
P09914|EUKARYA|NO_SP|1,0
Q96FT9|EUKARYA|NO_SP|1,0
Q9ESJ7|EUKARYA|NO_SP|0,0
O82170|EUKARYA|NO_SP|1,0
O08900|EUKARYA|NO_SP|1,0
Q6DD04|EUKARYA|NO_SP|1,0
O60086|EUKARYA|NO_SP|1,0
P52292|EUKARYA|NO_SP|0,0
Q10297|EUKARYA|NO_SP|0,0
O14344|EUKARYA|NO_SP|0,0
P25626|EUKARYA|NO_SP|2,0
P53219|EUKARYA|NO_SP|1,0
P32899|EUKARYA|NO_SP|2,0
Q2I0E5|EUKARYA|NO_SP|0,0
Q06667|EUKARYA|NO_SP|1,0
Q15051|EUKARYA|NO_SP|1,0
P51617|EUKARYA|NO_SP|1,0
Q5EIC4|EUKARYA|NO_SP|2,0
Q8K337|EUKARYA|NO_SP|2,0
Q700D2|EUKARYA|NO_SP|2,0
P40154|EUKARYA|NO_SP|1,0
Q3KNY0|EUKARYA|NO_SP|1,0
Q9BYH8|EUKARYA|NO_SP|0,0
Q9FH37|EUKARYA|NO_SP|0,0
Q9LIQ6|EUKARYA|NO_SP|1,0
Q8WYH8|EUKARYA|NO_SP|2,0
Q21017|EUKARYA|NO_SP|0,0
Q56A24|EUKARYA|NO_SP|1,0
Q03164|EUKARYA|NO_SP|0,0
Q8IZD2|EUKARYA|NO_SP|2,0
Q6Q783|EUKARYA|NO_SP|2,0
Q9LDN0|EUKARYA|NO_SP|0,0
F4IIS5|EUKARYA|NO_SP|1,0
O44548|EUKARYA|NO_SP|1,0
Q9Z2Q2|EUKARYA|NO_SP|1,0
Q05655|EUKARYA|NO_SP|1,0
P41743|EUKARYA|NO_SP|1,0
Q9LRY0|EUKARYA|NO_SP|2,0
O61585|EUKARYA|NO_SP|1,0
Q9FQ09|EUKARYA|NO_SP|2,0
Q93ZV7|EUKARYA|NO_SP|2,0
S0DQI7|EUKARYA|NO_SP|2,0
Q94901|EUKARYA|NO_SP|0,0
Q6ZQ58|EUKARYA|NO_SP|0,0
Q9BRS8|EUKARYA|NO_SP|0,0
Q9SA51|EUKARYA|NO_SP|0,0
P06239|EUKARYA|NO_SP|2,0
O43679|EUKARYA|NO_SP|1,0
O95751|EUKARYA|NO_SP|1,0
P46013|EUKARYA|NO_SP|0,0
P52732|EUKARYA|NO_SP|2,0
O60333|EUKARYA|NO_SP|2,0
Q5T7B8|EUKARYA|NO_SP|1,0
Q91637|EUKARYA|NO_SP|2,0
Q8N4N8|EUKARYA|NO_SP|2,0
Q99661|EUKARYA|NO_SP|0,0
P33174|EUKARYA|NO_SP|2,0
Q9Y7X9|EUKARYA|NO_SP|1,0
Q9US36|EUKARYA|NO_SP|0,0
P14681|EUKARYA|NO_SP|0,0
P34808|EUKARYA|NO_SP|1,0
Q9FQ08|EUKARYA|NO_SP|1,0
P32807|EUKARYA|NO_SP|1,0
Q40424|EUKARYA|NO_SP|1,0
Q6NYV9|EUKARYA|NO_SP|0,0
P38439|EUKARYA|NO_SP|2,0
O94413|EUKARYA|NO_SP|0,0
Q12265|EUKARYA|NO_SP|0,0
Q9FKB5|EUKARYA|NO_SP|2,0
Q9PUL2|EUKARYA|NO_SP|1,0
A2BE28|EUKARYA|NO_SP|2,0
Q9CX60|EUKARYA|NO_SP|2,0
Q6ZMR3|EUKARYA|NO_SP|2,0
Q02796|EUKARYA|NO_SP|0,0
O61577|EUKARYA|NO_SP|1,0
Q16719|EUKARYA|NO_SP|2,0
Q9M0K4|EUKARYA|NO_SP|2,0
O43813|EUKARYA|NO_SP|1,0
Q9NS86|EUKARYA|NO_SP|1,0
O22131|EUKARYA|NO_SP|0,0
O95232|EUKARYA|NO_SP|2,0
Q12166|EUKARYA|NO_SP|1,0
A2AVQ5|EUKARYA|NO_SP|1,0
Q27365|EUKARYA|NO_SP|1,0
Q11107|EUKARYA|NO_SP|2,0
G5EDW7|EUKARYA|NO_SP|0,0
Q948J9|EUKARYA|NO_SP|1,0
Q91Z79|EUKARYA|NO_SP|0,0
Q3UWR2|EUKARYA|NO_SP|1,0
Q9R226|EUKARYA|NO_SP|2,0
Q7TSP2|EUKARYA|NO_SP|2,0
Q8T135|EUKARYA|NO_SP|2,0
O60870|EUKARYA|NO_SP|1,0
Q9SX73|EUKARYA|NO_SP|2,0
Q13351|EUKARYA|NO_SP|1,0
Q13887|EUKARYA|NO_SP|0,0
Q8JZP3|EUKARYA|NO_SP|2,0
Q8IXQ5|EUKARYA|NO_SP|2,0
Q9US60|EUKARYA|NO_SP|2,0
Q25298|EUKARYA|NO_SP|2,0
Q3U8K7|EUKARYA|NO_SP|2,0
Q07970|EUKARYA|NO_SP|1,0
Q9FHN8|EUKARYA|NO_SP|0,0
F9W301|EUKARYA|NO_SP|2,0
Q8S950|EUKARYA|NO_SP|1,0
Q19266|EUKARYA|NO_SP|1,0
P20444|EUKARYA|NO_SP|0,0
P09215|EUKARYA|NO_SP|1,0
P09217|EUKARYA|NO_SP|1,0
P38620|EUKARYA|NO_SP|0,0
Q9VPU8|EUKARYA|NO_SP|0,0
Q63531|EUKARYA|NO_SP|2,0
O75676|EUKARYA|NO_SP|0,0
Q8BSK8|EUKARYA|NO_SP|1,0
O04479|EUKARYA|NO_SP|0,0
Q9JLP1|EUKARYA|NO_SP|2,0
Q6S000|EUKARYA|NO_SP|1,0
Q15058|EUKARYA|NO_SP|2,0
Q9NGQ2|EUKARYA|NO_SP|2,0
Q9BPU3|EUKARYA|NO_SP|2,0
P28741|EUKARYA|NO_SP|2,0
Q6QLM7|EUKARYA|NO_SP|2,0
Q9BVG8|EUKARYA|NO_SP|0,0
Q09780|EUKARYA|NO_SP|0,0
Q2PQA9|EUKARYA|NO_SP|2,0
Q9SV36|EUKARYA|NO_SP|0,0
Q2M2Z5|EUKARYA|NO_SP|2,0
Q8N7A1|EUKARYA|NO_SP|2,0
P17252|EUKARYA|NO_SP|0,0
P63318|EUKARYA|NO_SP|0,0
F1M7Y5|EUKARYA|NO_SP|1,0
Q05513|EUKARYA|NO_SP|1,0
P41831|EUKARYA|NO_SP|0,0
Q9SCR2|EUKARYA|NO_SP|1,0
Q96S38|EUKARYA|NO_SP|1,0
Q9H9P8|EUKARYA|NO_SP|0,0
Q9CAP8|EUKARYA|NO_SP|1,0
O95835|EUKARYA|NO_SP|2,0
Q53QV2|EUKARYA|NO_SP|2,0
Q9WU01|EUKARYA|NO_SP|2,0
O75525|EUKARYA|NO_SP|2,0
Q80WE4|EUKARYA|NO_SP|2,0
F8WLE0|EUKARYA|NO_SP|2,0
Q9Y496|EUKARYA|NO_SP|2,0
Q9Y2U9|EUKARYA|NO_SP|0,0
P34341|EUKARYA|NO_SP|1,0
Q4FZB7|EUKARYA|NO_SP|2,0
P34278|EUKARYA|NO_SP|2,0
P05771|EUKARYA|NO_SP|0,0
Q05652|EUKARYA|NO_SP|1,0
P32895|EUKARYA|NO_SP|0,0
Q7TQM5|EUKARYA|NO_SP|1,0
O74777|EUKARYA|NO_SP|0,0
Q04437|EUKARYA|NO_SP|1,0
C8VQG9|EUKARYA|NO_SP|1,0
Q4G0J3|EUKARYA|NO_SP|1,0
Q12342|EUKARYA|NO_SP|2,0
Q7TNG8|EUKARYA|NO_SP|0,0
O00214|EUKARYA|NO_SP|0,0
Q15349|EUKARYA|NO_SP|2,0
Q12701|EUKARYA|NO_SP|2,0
O14328|EUKARYA|NO_SP|0,0
P34253|EUKARYA|NO_SP|0,0
Q9LVS0|EUKARYA|NO_SP|1,0
B6H9U8|EUKARYA|NO_SP|2,0
D5MCN2|EUKARYA|NO_SP|1,0
Q9Y4W2|EUKARYA|NO_SP|2,0
O73715|EUKARYA|NO_SP|1,0
P70060|EUKARYA|NO_SP|1,0
Q9SA57|EUKARYA|NO_SP|1,0
Q96270|EUKARYA|NO_SP|2,0
Q05315|EUKARYA|NO_SP|2,0
Q94AR8|EUKARYA|NO_SP|0,0
Q8LKS5|EUKARYA|NO_SP|2,0
Q71RC2|EUKARYA|NO_SP|2,0
Q9VAW5|EUKARYA|NO_SP|1,0
Q9LW12|EUKARYA|NO_SP|2,0
A4LBC0|EUKARYA|NO_SP|0,0
Q9LS90|EUKARYA|NO_SP|0,0
Q9H008|EUKARYA|NO_SP|0,0
Q9XIN0|EUKARYA|NO_SP|2,0
Q60680|EUKARYA|NO_SP|0,0
Q13422|EUKARYA|NO_SP|2,0
O14089|EUKARYA|NO_SP|2,0
P50094|EUKARYA|NO_SP|0,0
P41833|EUKARYA|NO_SP|2,0
O04294|EUKARYA|NO_SP|0,0
Q9GZP8|EUKARYA|NO_SP|0,0
Q6PI98|EUKARYA|NO_SP|1,0
O13024|EUKARYA|NO_SP|1,0
Q9NTI7|EUKARYA|NO_SP|1,0
P38710|EUKARYA|NO_SP|1,0
Q12271|EUKARYA|NO_SP|2,0
Q5TA45|EUKARYA|NO_SP|2,0
Q9NV88|EUKARYA|NO_SP|2,0
O42878|EUKARYA|NO_SP|2,0
Q12072|EUKARYA|NO_SP|1,0
Q96DU7|EUKARYA|NO_SP|0,0
Q94ID3|EUKARYA|NO_SP|0,0
Q9LXC9|EUKARYA|NO_SP|2,0
P54987|EUKARYA|NO_SP|1,0
P63073|EUKARYA|NO_SP|1,0
Q381A3|EUKARYA|NO_SP|2,0
A8HN58|EUKARYA|NO_SP|2,0
Q1MX18|EUKARYA|NO_SP|0,0
Q9VPY0|EUKARYA|NO_SP|2,0
Q92551|EUKARYA|NO_SP|1,0
Q9FLT2|EUKARYA|NO_SP|1,0
Q9UPP2|EUKARYA|NO_SP|2,0
Q14653|EUKARYA|NO_SP|0,0
O14896|EUKARYA|NO_SP|0,0
Q00978|EUKARYA|NO_SP|0,0
Q02556|EUKARYA|NO_SP|0,0
O94290|EUKARYA|NO_SP|1,0
Q9UTC6|EUKARYA|NO_SP|2,0
Q9C086|EUKARYA|NO_SP|2,0
Q27J81|EUKARYA|NO_SP|1,0
P40936|EUKARYA|NO_SP|1,0
P0CT05|EUKARYA|NO_SP|1,0
Q9LY23|EUKARYA|NO_SP|1,0
Q949J1|EUKARYA|NO_SP|0,0
Q03036|EUKARYA|NO_SP|2,0
P56477|EUKARYA|NO_SP|0,0
P23611|EUKARYA|NO_SP|0,0
Q9SWG0|EUKARYA|NO_SP|2,0
Q9SE37|EUKARYA|NO_SP|1,0
P40206|EUKARYA|NO_SP|1,0
Q95QK3|EUKARYA|NO_SP|1,0
Q6Q4H1|EUKARYA|NO_SP|1,0
Q9ERI5|EUKARYA|NO_SP|1,0
Q5BP74|EUKARYA|NO_SP|0,0
B9DFA8|EUKARYA|NO_SP|2,0
Q96PC2|EUKARYA|NO_SP|1,0
Q93WC9|EUKARYA|NO_SP|0,0
O94527|EUKARYA|NO_SP|1,0
K7NAJ3|EUKARYA|NO_SP|1,0
O49627|EUKARYA|NO_SP|0,0
Q03020|EUKARYA|NO_SP|0,0
Q08773|EUKARYA|NO_SP|2,0
O35671|EUKARYA|NO_SP|0,0
Q9FS87|EUKARYA|NO_SP|2,0
O04314|EUKARYA|NO_SP|1,0
Q86VZ6|EUKARYA|NO_SP|1,0
O48716|EUKARYA|NO_SP|1,0
Q7KHG2|EUKARYA|NO_SP|0,0
P32767|EUKARYA|NO_SP|1,0
B0YLW7|EUKARYA|NO_SP|0,0
Q24368|EUKARYA|NO_SP|1,0
P53125|EUKARYA|NO_SP|1,0
Q9US46|EUKARYA|NO_SP|1,0
Q9U308|EUKARYA|NO_SP|1,0
B6EU02|EUKARYA|NO_SP|2,0
P35900|EUKARYA|NO_SP|0,0
Q5TCS8|EUKARYA|NO_SP|2,0
P36132|EUKARYA|NO_SP|2,0
Q7Z3B3|EUKARYA|NO_SP|1,0
Q07053|EUKARYA|NO_SP|2,0
Q9H7Z6|EUKARYA|NO_SP|0,0
Q03694|EUKARYA|NO_SP|2,0
Q8SYK5|EUKARYA|NO_SP|1,0
Q9CAF9|EUKARYA|NO_SP|1,0
P53877|EUKARYA|NO_SP|1,0
P83777|EUKARYA|NO_SP|1,0
P18963|EUKARYA|NO_SP|0,0
Q9NWZ3|EUKARYA|NO_SP|2,0
O04196|EUKARYA|NO_SP|0,0
P38144|EUKARYA|NO_SP|1,0
Q9UU89|EUKARYA|NO_SP|1,0
Q06505|EUKARYA|NO_SP|1,0
Q9UTL6|EUKARYA|NO_SP|1,0
Q6IE81|EUKARYA|NO_SP|2,0
O60674|EUKARYA|NO_SP|1,0
Q62315|EUKARYA|NO_SP|2,0
P86938|EUKARYA|NO_SP|1,0
Q9Y6K8|EUKARYA|NO_SP|1,0
Q9UTB8|EUKARYA|NO_SP|1,0
Q63ZV0|EUKARYA|NO_SP|0,0
Q059U7|EUKARYA|NO_SP|0,0
Q8BKC5|EUKARYA|NO_SP|1,0
Q9MAB6|EUKARYA|NO_SP|0,0
Q8RWY3|EUKARYA|NO_SP|0,0
P21374|EUKARYA|NO_SP|2,0
P92208|EUKARYA|NO_SP|0,0
Q08881|EUKARYA|NO_SP|2,0
P05787|EUKARYA|NO_SP|0,0
P07170|EUKARYA|NO_SP|0,0
P26364|EUKARYA|NO_SP|0,0
Q9UU88|EUKARYA|NO_SP|2,0
O75600|EUKARYA|NO_SP|0,0
P48729|EUKARYA|NO_SP|0,0
Q8R426|EUKARYA|NO_SP|1,0
G5EDT6|EUKARYA|NO_SP|0,0
Q8GUI6|EUKARYA|NO_SP|1,0
Q8TAC2|EUKARYA|NO_SP|1,0
G5ECU7|EUKARYA|NO_SP|1,0
M9NE38|EUKARYA|NO_SP|1,0
O94637|EUKARYA|NO_SP|2,0
Q9NYS0|EUKARYA|NO_SP|0,0
Q99MG9|EUKARYA|NO_SP|1,0
O59771|EUKARYA|NO_SP|0,0
Q9UT87|EUKARYA|NO_SP|1,0
P53352|EUKARYA|NO_SP|1,0
Q9WU62|EUKARYA|NO_SP|1,0
Q94ID2|EUKARYA|NO_SP|0,0
Q9H095|EUKARYA|NO_SP|0,0
P53990|EUKARYA|NO_SP|2,0
P53193|EUKARYA|NO_SP|1,0
Q6ZPI0|EUKARYA|NO_SP|2,0
Q92833|EUKARYA|NO_SP|2,0
Q8VCW2|EUKARYA|NO_SP|0,0
Q949W6|EUKARYA|NO_SP|0,0
Q9H9L4|EUKARYA|NO_SP|2,0
B6HJ92|EUKARYA|NO_SP|0,0
P00517|EUKARYA|NO_SP|0,0
P22694|EUKARYA|NO_SP|0,0
Q9C9P4|EUKARYA|NO_SP|0,0
Q9QXL2|EUKARYA|NO_SP|2,0
P46863|EUKARYA|NO_SP|2,0
Q8VEM9|EUKARYA|NO_SP|1,0
Q9D5V2|EUKARYA|NO_SP|0,0
Q9UJP4|EUKARYA|NO_SP|0,0
Q36736|EUKARYA|NO_SP|2,0
A0A068FIK2|EUKARYA|NO_SP|2,0
F4HXU3|EUKARYA|NO_SP|2,0
P14618|EUKARYA|NO_SP|1,0
Q107X0|EUKARYA|NO_SP|0,0
P25586|EUKARYA|NO_SP|0,0
O94603|EUKARYA|NO_SP|2,0
Q9V3I5|EUKARYA|NO_SP|1,0
P46997|EUKARYA|NO_SP|0,0
Q5N712|EUKARYA|NO_SP|0,0
F4I6G4|EUKARYA|NO_SP|1,0
Q5B2V8|EUKARYA|NO_SP|0,0
Q9HE76|EUKARYA|NO_SP|0,0
Q5T7N3|EUKARYA|NO_SP|0,0
P06244|EUKARYA|NO_SP|2,0
Q9P7G9|EUKARYA|NO_SP|0,0
Q92830|EUKARYA|NO_SP|0,0
Q92993|EUKARYA|NO_SP|2,0
Q8K0T4|EUKARYA|NO_SP|1,0
Q9JMK2|EUKARYA|NO_SP|0,0
Q14722|EUKARYA|NO_SP|0,0
P62483|EUKARYA|NO_SP|2,0
O62305|EUKARYA|NO_SP|0,0
Q12494|EUKARYA|NO_SP|2,0
Q8NHM5|EUKARYA|NO_SP|1,0
O94953|EUKARYA|NO_SP|0,0
P29375|EUKARYA|NO_SP|0,0
Q80Y84|EUKARYA|NO_SP|0,0
Q9SKE2|EUKARYA|NO_SP|2,0
Q9U6M1|EUKARYA|NO_SP|1,0
Q57X81|EUKARYA|NO_SP|2,0
Q336N8|EUKARYA|NO_SP|1,0
O60303|EUKARYA|NO_SP|1,0
Q9TY84|EUKARYA|NO_SP|2,0
Q8IS98|EUKARYA|NO_SP|2,0
P52410|EUKARYA|NO_SP|0,0
Q9XT31|EUKARYA|NO_SP|0,0
Q9Y2K7|EUKARYA|NO_SP|1,0
Q9SBK6|EUKARYA|NO_SP|2,0
P18289|EUKARYA|NO_SP|1,0
Q86T24|EUKARYA|NO_SP|0,0
O60229|EUKARYA|NO_SP|1,0
O61016|EUKARYA|NO_SP|0,0
P13861|EUKARYA|NO_SP|0,0
P54367|EUKARYA|NO_SP|0,0
P08414|EUKARYA|NO_SP|1,0
Q8CDD8|EUKARYA|NO_SP|0,0
P30085|EUKARYA|NO_SP|0,0
Q6PCM1|EUKARYA|NO_SP|2,0
Q9BY66|EUKARYA|NO_SP|0,0
Q9I869|EUKARYA|NO_SP|1,0
O44408|EUKARYA|NO_SP|0,0
Q90640|EUKARYA|NO_SP|2,0
Q91784|EUKARYA|NO_SP|2,0
Q03426|EUKARYA|NO_SP|0,0
Q9ZVU5|EUKARYA|NO_SP|1,0
Q9LFA2|EUKARYA|NO_SP|1,0
Q8IXV7|EUKARYA|NO_SP|0,0
Q13886|EUKARYA|NO_SP|1,0
O14343|EUKARYA|NO_SP|0,0
F4KDD7|EUKARYA|NO_SP|1,0
Q9U6Z1|EUKARYA|NO_SP|2,0
Q7XKR9|EUKARYA|NO_SP|0,0
P24345|EUKARYA|NO_SP|0,0
F4ICK8|EUKARYA|NO_SP|1,0
Q6S591|EUKARYA|NO_SP|2,0
Q06214|EUKARYA|NO_SP|2,0
Q8N9B5|EUKARYA|NO_SP|1,0
Q9QWL7|EUKARYA|NO_SP|0,0
Q6IFX2|EUKARYA|NO_SP|0,0
Q10758|EUKARYA|NO_SP|0,0
Q96M32|EUKARYA|NO_SP|1,0
Q96MA6|EUKARYA|NO_SP|1,0
Q9BW62|EUKARYA|NO_SP|1,0
O42844|EUKARYA|NO_SP|2,0
F0JAI6|EUKARYA|NO_SP|2,0
Q8K4H1|EUKARYA|NO_SP|1,0
Q12756|EUKARYA|NO_SP|2,0
Q94CG5|EUKARYA|NO_SP|0,0
P36004|EUKARYA|NO_SP|1,0
Q6PAR0|EUKARYA|NO_SP|0,0
O08876|EUKARYA|NO_SP|1,0
O95600|EUKARYA|NO_SP|1,0
Q96M94|EUKARYA|NO_SP|0,0
Q9UH77|EUKARYA|NO_SP|2,0
P50942|EUKARYA|NO_SP|2,0
Q6JAN1|EUKARYA|NO_SP|1,0
Q9SYK4|EUKARYA|NO_SP|1,0
P38803|EUKARYA|NO_SP|1,0
Q6Q560|EUKARYA|NO_SP|2,0
Q8L735|EUKARYA|NO_SP|0,0
Q9QXM1|EUKARYA|NO_SP|1,0
O94545|EUKARYA|NO_SP|0,0
P15700|EUKARYA|NO_SP|0,0
O75164|EUKARYA|NO_SP|0,0
P70096|EUKARYA|NO_SP|0,0
P22987|EUKARYA|NO_SP|2,0
P06242|EUKARYA|NO_SP|0,0
O14901|EUKARYA|NO_SP|1,0
Q9D783|EUKARYA|NO_SP|0,0
